Order Date,Customer Name,Region,Category,Sales,Profit
2025-06-21 11:44:21.062245,Customer_216,East,Furniture,616.908499860297,98.94734527378735
2025-06-21 11:44:21.062245,Customer_38,North,Technology,785.4986439792749,168.70518254574904
2025-06-21 11:44:21.062245,Customer_14,South,Technology,224.5643837538425,46.863508291066886
2025-06-22 11:44:21.062245,Customer_349,North,Technology,1166.7314909205445,315.47743771869773
2025-06-22 11:44:21.062245,Customer_229,North,Technology,1968.2771152941618,556.0762599868791
2025-06-22 11:44:21.062245,Customer_134,West,Furniture,856.6069012190127,131.67665388189008
2025-06-22 11:44:21.062245,Customer_77,West,Furniture,319.65218813925804,45.094814150298035
2025-06-22 11:44:21.062245,Customer_384,South,Office Supplies,206.17454385876442,63.83259100572348
2025-06-22 11:44:21.062245,Customer_338,West,Technology,543.8429930831467,113.32848924030559
2025-06-22 11:44:21.062245,Customer_258,West,Technology,1502.4874490092452,415.48772698173775
2025-06-22 11:44:21.062245,Customer_408,West,Office Supplies,1290.0821746457957,445.3635923572242
2025-06-23 11:44:21.062245,Customer_196,North,Furniture,1325.4512282637077,192.52528344886795
2025-06-23 11:44:21.062245,Customer_95,West,Technology,685.1193125765195,178.94659310715926
2025-06-23 11:44:21.062245,Customer_442,East,Furniture,1783.242897890137,302.1505783647217
2025-06-23 11:44:21.062245,Customer_115,East,Technology,257.2430975625448,53.01554450449537
2025-06-23 11:44:21.062245,Customer_129,North,Technology,1341.1180603259495,289.49873167069745
2025-06-23 11:44:21.062245,Customer_293,West,Technology,904.3177195149257,223.11700660687387
2025-06-23 11:44:21.062245,Customer_193,South,Furniture,728.6525782180026,114.65899299233403
2025-06-23 11:44:21.062245,Customer_435,East,Technology,1601.7841257941789,400.7923389006463
2025-06-24 11:44:21.062245,Customer_75,North,Office Supplies,1332.688121070563,474.3463279557786
2025-06-24 11:44:21.062245,Customer_27,North,Technology,1310.411968641129,291.0528339383845
2025-06-24 11:44:21.062245,Customer_69,North,Furniture,1834.5759190503823,301.5611284539707
2025-06-24 11:44:21.062245,Customer_330,West,Office Supplies,244.97123259336453,64.6631580199295
2025-06-25 11:44:21.062245,Customer_197,South,Technology,710.5623132182891,175.99475787695914
2025-06-25 11:44:21.062245,Customer_496,West,Furniture,1868.6474029098617,243.48858768701456
2025-06-25 11:44:21.062245,Customer_386,West,Furniture,336.44361963021885,57.914423504559565
2025-06-25 11:44:21.062245,Customer_12,North,Technology,1716.7442062543585,511.58738844036236
2025-06-25 11:44:21.062245,Customer_161,North,Office Supplies,936.1235223611052,226.02468616735916
2025-06-25 11:44:21.062245,Customer_212,South,Technology,1549.5113806958275,350.803310892718
2025-06-25 11:44:21.062245,Customer_38,North,Technology,1145.0895038854708,242.7979582786217
2025-06-25 11:44:21.062245,Customer_264,West,Technology,246.8479791902792,64.214036220388
2025-06-26 11:44:21.062245,Customer_26,West,Furniture,1583.8377681214376,249.3014865300092
2025-06-26 11:44:21.062245,Customer_39,West,Technology,603.5624541018908,138.40628281447366
2025-06-26 11:44:21.062245,Customer_214,West,Technology,1322.573929670108,342.58806713982096
2025-06-26 11:44:21.062245,Customer_334,West,Office Supplies,1809.9571239437585,568.3591634318259
2025-06-26 11:44:21.062245,Customer_476,West,Technology,147.23592416364878,29.992723286086463
2025-06-26 11:44:21.062245,Customer_441,West,Technology,880.9386233963468,247.71831034206764
2025-06-26 11:44:21.062245,Customer_289,East,Technology,1456.1893744237943,403.8955865077814
2025-06-26 11:44:21.062245,Customer_369,West,Technology,1008.2441636937034,285.1374528538706
2025-06-26 11:44:21.062245,Customer_73,South,Furniture,171.77268583513955,23.880593403822665
2025-06-26 11:44:21.062245,Customer_269,West,Office Supplies,1130.241402262636,319.62618318094235
2025-06-26 11:44:21.062245,Customer_263,South,Office Supplies,493.2780385865535,131.09187246249803
2025-06-27 11:44:21.062245,Customer_79,West,Technology,724.9115753205949,183.55723331714967
2025-06-27 11:44:21.062245,Customer_293,West,Technology,1227.6448651413434,279.7146214795002
2025-06-27 11:44:21.062245,Customer_331,South,Technology,1121.3857939626062,305.18392971728974
2025-06-27 11:44:21.062245,Customer_116,North,Technology,714.3365759708631,146.4121838607865
2025-06-27 11:44:21.062245,Customer_114,West,Technology,790.218745074248,223.68639875142932
2025-06-28 11:44:21.062245,Customer_486,West,Office Supplies,1170.936123826756,374.5369506136704
2025-06-28 11:44:21.062245,Customer_302,West,Office Supplies,843.7997197890114,292.33675995171404
2025-06-28 11:44:21.062245,Customer_220,West,Office Supplies,779.896687142333,193.20272530797791
2025-06-28 11:44:21.062245,Customer_71,West,Office Supplies,1790.5920896860866,620.4535795809911
2025-06-28 11:44:21.062245,Customer_42,West,Technology,336.67916205456817,95.12458900763555
2025-06-28 11:44:21.062245,Customer_362,West,Office Supplies,1062.367927170354,335.62702036505357
2025-06-28 11:44:21.062245,Customer_172,South,Furniture,1039.6427342151965,186.65175394797188
2025-06-28 11:44:21.062245,Customer_459,North,Furniture,836.5603948013888,134.71180711809836
2025-06-29 11:44:21.062245,Customer_476,West,Furniture,1769.711405288746,228.76987516387712
2025-06-29 11:44:21.062245,Customer_420,West,Office Supplies,1474.3068181194958,413.35031995663144
2025-06-30 11:44:21.062245,Customer_325,West,Technology,1631.6201300905038,429.20112483207856
2025-06-30 11:44:21.062245,Customer_266,East,Technology,986.2461465777079,202.57488869868894
2025-06-30 11:44:21.062245,Customer_261,South,Technology,1937.5411037014132,546.9167966626839
2025-06-30 11:44:21.062245,Customer_156,West,Office Supplies,1911.124421626094,625.5583510618294
2025-06-30 11:44:21.062245,Customer_471,West,Office Supplies,1224.7601642298134,429.1959919212268
2025-06-30 11:44:21.062245,Customer_404,South,Office Supplies,330.80628664365315,102.7228994499006
2025-07-01 11:44:21.062245,Customer_113,West,Technology,579.8296617654812,164.20718346181798
2025-07-01 11:44:21.062245,Customer_316,East,Technology,1868.4453673143366,403.1551335179666
2025-07-01 11:44:21.062245,Customer_118,East,Furniture,544.5504738952002,66.17662763709909
2025-07-01 11:44:21.062245,Customer_301,West,Technology,1773.2801082212043,361.6444361447099
2025-07-01 11:44:21.062245,Customer_42,West,Technology,1645.3031282274094,375.4580673585507
2025-07-01 11:44:21.062245,Customer_297,West,Office Supplies,631.1766975841795,203.5448178890074
2025-07-01 11:44:21.062245,Customer_196,South,Office Supplies,280.80634431003114,68.85785739375964
2025-07-01 11:44:21.062245,Customer_118,West,Technology,1779.339760521634,477.34833476039597
2025-07-02 11:44:21.062245,Customer_47,North,Office Supplies,1789.6981878964239,569.7167193834038
2025-07-02 11:44:21.062245,Customer_443,West,Technology,1925.6820655151305,490.28826917326626
2025-07-02 11:44:21.062245,Customer_130,East,Furniture,857.9376773394049,124.85893201343714
2025-07-02 11:44:21.062245,Customer_308,North,Technology,466.45623565557503,126.05226134385357
2025-07-03 11:44:21.062245,Customer_28,North,Office Supplies,368.9140893070716,114.40475403478183
2025-07-03 11:44:21.062245,Customer_213,West,Office Supplies,796.7278954686534,197.7640652036205
2025-07-03 11:44:21.062245,Customer_303,South,Office Supplies,1444.5167147817924,491.0229917041361
2025-07-03 11:44:21.062245,Customer_329,West,Technology,1570.1280941507605,316.3507997208233
2025-07-03 11:44:21.062245,Customer_129,West,Technology,1690.1592524307966,494.70766524716026
2025-07-04 11:44:21.062245,Customer_432,South,Office Supplies,1830.9344376200659,647.682841123037
2025-07-04 11:44:21.062245,Customer_77,South,Technology,109.24018091120188,25.08832784311776
2025-07-04 11:44:21.062245,Customer_222,North,Office Supplies,190.36259600347734,49.787439309355165
2025-07-04 11:44:21.062245,Customer_390,East,Office Supplies,1441.6215452627982,475.2707622944789
2025-07-05 11:44:21.062245,Customer_291,West,Furniture,802.8934182330944,120.27240052144195
2025-07-05 11:44:21.062245,Customer_347,West,Office Supplies,892.8157157907958,295.08252124917095
2025-07-05 11:44:21.062245,Customer_102,South,Office Supplies,463.9411548067531,157.17966231069286
2025-07-05 11:44:21.062245,Customer_148,South,Furniture,235.32846927065788,39.20200463096585
2025-07-05 11:44:21.062245,Customer_227,South,Furniture,845.371089884117,125.95918235441621
2025-07-06 11:44:21.062245,Customer_23,West,Office Supplies,506.6881665867759,133.07377417774904
2025-07-06 11:44:21.062245,Customer_403,East,Technology,1313.6617317951805,297.81656525769046
2025-07-06 11:44:21.062245,Customer_160,North,Furniture,1415.8869875774978,178.50924163258495
2025-07-07 11:44:21.062245,Customer_120,West,Furniture,1482.9585149742222,194.62499562629503
2025-07-08 11:44:21.062245,Customer_281,South,Furniture,350.58767245585165,58.95508585761499
2025-07-08 11:44:21.062245,Customer_376,East,Office Supplies,1940.6359066852115,654.2293881166714
2025-07-08 11:44:21.062245,Customer_321,North,Furniture,1680.94925948089,284.5083576272106
2025-07-08 11:44:21.062245,Customer_149,West,Office Supplies,1582.0548422617476,428.06669104476566
2025-07-08 11:44:21.062245,Customer_269,South,Furniture,207.38148567827267,26.599947139596082
2025-07-08 11:44:21.062245,Customer_302,South,Furniture,409.2288036279006,63.22264578009082
2025-07-08 11:44:21.062245,Customer_174,North,Furniture,486.36785322840365,79.17145045010129
2025-07-08 11:44:21.062245,Customer_475,South,Technology,708.5523318963233,158.92605316078874
2025-07-08 11:44:21.062245,Customer_108,East,Technology,429.368540914827,88.02208959130985
2025-07-08 11:44:21.062245,Customer_30,East,Technology,1326.802891524072,337.894172423752
2025-07-09 11:44:21.062245,Customer_312,South,Technology,795.8446981360589,192.25055594524207
2025-07-09 11:44:21.062245,Customer_211,South,Technology,251.85024666195545,58.38271997947289
2025-07-09 11:44:21.062245,Customer_393,North,Technology,1171.387317216559,331.7592795746025
2025-07-09 11:44:21.062245,Customer_448,East,Furniture,395.9484667363056,59.835067669916626
2025-07-09 11:44:21.062245,Customer_362,South,Technology,1256.9235673886958,257.29716296020445
2025-07-10 11:44:21.062245,Customer_228,North,Technology,1863.093859129481,473.70053087951226
2025-07-10 11:44:21.062245,Customer_397,South,Office Supplies,60.52715725817096,21.093892551278785
2025-07-10 11:44:21.062245,Customer_326,North,Technology,548.9514545838149,137.50546732969332
2025-07-10 11:44:21.062245,Customer_498,West,Office Supplies,1371.4790051795117,388.09752703004165
2025-07-10 11:44:21.062245,Customer_427,East,Office Supplies,1410.0232649203967,430.8961689387492
2025-07-10 11:44:21.062245,Customer_490,South,Furniture,1541.513718672514,238.41690316894778
2025-07-10 11:44:21.062245,Customer_406,East,Technology,1203.0372404003272,339.69672331346146
2025-07-10 11:44:21.062245,Customer_454,North,Technology,187.21781041675717,42.586201200670466
2025-07-10 11:44:21.062245,Customer_28,North,Office Supplies,294.611479678514,90.36508642235665
2025-07-10 11:44:21.062245,Customer_111,North,Furniture,1077.9393441692662,193.93841655436083
2025-07-11 11:44:21.062245,Customer_327,South,Office Supplies,390.4912881154108,117.85422453243176
2025-07-11 11:44:21.062245,Customer_206,East,Office Supplies,1175.2748881901202,367.7730041808751
2025-07-11 11:44:21.062245,Customer_16,South,Technology,269.95399178982507,77.87832855265185
2025-07-11 11:44:21.062245,Customer_280,North,Office Supplies,338.7165310032178,87.70715256770691
2025-07-12 11:44:21.062245,Customer_268,South,Office Supplies,407.23657799693797,106.91074740644925
2025-07-12 11:44:21.062245,Customer_254,North,Office Supplies,1062.8254863027619,328.43964076864523
2025-07-12 11:44:21.062245,Customer_320,East,Technology,1026.1327344241824,239.9042481751611
2025-07-12 11:44:21.062245,Customer_347,South,Technology,1708.3375009739095,373.5759659285473
2025-07-13 11:44:21.062245,Customer_141,West,Office Supplies,525.0952102238866,142.31133964643826
2025-07-13 11:44:21.062245,Customer_85,West,Technology,1084.3272296381233,259.64048867201035
2025-07-13 11:44:21.062245,Customer_331,East,Technology,1213.4828893943259,358.50766700147915
2025-07-13 11:44:21.062245,Customer_409,West,Technology,1217.8220347767685,263.4824999232646
2025-07-14 11:44:21.062245,Customer_275,North,Technology,1079.2243589397185,232.7573207139068
2025-07-14 11:44:21.062245,Customer_338,West,Furniture,860.1060817063386,147.7082351478225
2025-07-14 11:44:21.062245,Customer_432,North,Technology,1712.239314259782,453.24879702596303
2025-07-14 11:44:21.062245,Customer_153,North,Technology,378.10786645910804,99.4790621626788
2025-07-14 11:44:21.062245,Customer_329,East,Furniture,1224.897158970721,210.13275182941658
2025-07-14 11:44:21.062245,Customer_400,East,Furniture,402.2415609855649,67.41817747275317
2025-07-14 11:44:21.062245,Customer_455,West,Furniture,989.8730643114916,120.84664275398154
2025-07-15 11:44:21.062245,Customer_107,East,Office Supplies,339.8347703768758,90.832938633083
2025-07-15 11:44:21.062245,Customer_313,West,Office Supplies,1524.1334054159338,395.4642515158664
2025-07-15 11:44:21.062245,Customer_118,West,Technology,991.5667917167463,237.9092129259534
2025-07-15 11:44:21.062245,Customer_277,East,Furniture,905.2923000823052,146.7017823300465
2025-07-15 11:44:21.062245,Customer_70,North,Office Supplies,1251.6953791130843,301.6304855337602
2025-07-15 11:44:21.062245,Customer_462,East,Technology,188.80146082026815,49.02476377195388
2025-07-15 11:44:21.062245,Customer_245,North,Technology,1994.4071936088137,588.4186253176167
2025-07-16 11:44:21.062245,Customer_143,West,Technology,801.067124156454,185.33289775624215
2025-07-16 11:44:21.062245,Customer_486,West,Office Supplies,410.0699294927104,137.80884476248428
2025-07-16 11:44:21.062245,Customer_129,East,Technology,611.0509472555572,136.87966834495688
2025-07-16 11:44:21.062245,Customer_95,West,Furniture,732.1165412975798,108.59265362831245
2025-07-17 11:44:21.062245,Customer_109,South,Furniture,868.8804364290645,138.67155962058706
2025-07-17 11:44:21.062245,Customer_380,North,Furniture,860.212123557033,118.08881621896082
2025-07-17 11:44:21.062245,Customer_47,West,Office Supplies,350.2283153996825,86.73893317743348
2025-07-17 11:44:21.062245,Customer_76,South,Technology,80.91441347845561,20.22841941039077
2025-07-17 11:44:21.062245,Customer_424,North,Office Supplies,1459.7396775594218,519.560378743898
2025-07-17 11:44:21.062245,Customer_446,South,Furniture,564.7522634341683,89.36840296638974
2025-07-17 11:44:21.062245,Customer_26,West,Furniture,76.77971676102766,12.173085830244691
2025-07-18 11:44:21.062245,Customer_376,West,Technology,1613.1579976649655,326.88769397229026
2025-07-18 11:44:21.062245,Customer_285,East,Furniture,1749.4390663067377,249.44081234381304
2025-07-18 11:44:21.062245,Customer_3,North,Office Supplies,1362.0104826882643,474.44981079009136
2025-07-19 11:44:21.062245,Customer_283,South,Technology,935.0438089920754,277.8467918792989
2025-07-19 11:44:21.062245,Customer_10,South,Technology,891.5894417791429,235.7961887227958
2025-07-19 11:44:21.062245,Customer_83,North,Technology,314.2143119112473,94.0034787589197
2025-07-19 11:44:21.062245,Customer_30,East,Furniture,1094.5371203698185,191.37914531071934
2025-07-19 11:44:21.062245,Customer_60,West,Technology,55.67784977588804,11.83197862746899
2025-07-19 11:44:21.062245,Customer_370,West,Furniture,1998.9623936950313,271.2186253968343
2025-07-19 11:44:21.062245,Customer_146,West,Technology,1894.2800601698636,452.6132178473227
2025-07-19 11:44:21.062245,Customer_188,East,Technology,1543.022056575107,419.57516668665215
2025-07-19 11:44:21.062245,Customer_377,South,Office Supplies,1777.1187314039314,532.4468323257354
2025-07-20 11:44:21.062245,Customer_142,West,Technology,1564.287069981179,403.4890356061975
2025-07-20 11:44:21.062245,Customer_50,North,Technology,580.8690578867871,158.54391637833527
2025-07-20 11:44:21.062245,Customer_155,West,Furniture,399.6276587570945,61.98205202640931
2025-07-20 11:44:21.062245,Customer_275,East,Furniture,1626.2977538712441,195.95570513899725
2025-07-21 11:44:21.062245,Customer_264,East,Furniture,152.87539892257712,23.107667609663952
2025-07-21 11:44:21.062245,Customer_239,East,Technology,131.20584356296163,33.403729291770446
2025-07-21 11:44:21.062245,Customer_287,East,Furniture,441.23257578581826,72.1047124593903
2025-07-22 11:44:21.062245,Customer_475,North,Technology,925.2218017022647,259.80946790298657
2025-07-22 11:44:21.062245,Customer_319,West,Technology,1740.805994458926,361.0620943941822
2025-07-22 11:44:21.062245,Customer_200,East,Technology,256.87897024517287,58.88800901099407
2025-07-23 11:44:21.062245,Customer_422,North,Technology,163.63683804312024,44.4838117499244
2025-07-23 11:44:21.062245,Customer_124,East,Office Supplies,436.10590909972933,144.85519911269702
2025-07-23 11:44:21.062245,Customer_278,East,Office Supplies,1135.5300027294193,327.9354576614668
2025-07-23 11:44:21.062245,Customer_190,West,Furniture,545.3604847080226,90.22669196500655
2025-07-23 11:44:21.062245,Customer_116,West,Office Supplies,552.7312043455083,182.1269816929119
2025-07-23 11:44:21.062245,Customer_104,North,Furniture,1691.8678797135412,246.5564828986033
2025-07-24 11:44:21.062245,Customer_36,North,Office Supplies,1003.9983053989951,291.6979556169857
2025-07-24 11:44:21.062245,Customer_468,South,Office Supplies,108.09148286361324,36.544594815414186
2025-07-24 11:44:21.062245,Customer_49,East,Furniture,518.5120397729163,73.66972635143684
2025-07-24 11:44:21.062245,Customer_68,West,Office Supplies,762.1944562009198,196.3634482110768
2025-07-24 11:44:21.062245,Customer_238,North,Technology,1741.9011487044356,391.90619549300277
2025-07-25 11:44:21.062245,Customer_66,West,Office Supplies,919.2685577409671,292.04576583510845
2025-07-25 11:44:21.062245,Customer_408,North,Technology,1511.5570095557223,380.06647926573214
2025-07-25 11:44:21.062245,Customer_68,West,Office Supplies,1590.450275032707,435.55859715572467
2025-07-25 11:44:21.062245,Customer_146,East,Office Supplies,1150.3528283801922,291.7645378290074
2025-07-25 11:44:21.062245,Customer_178,South,Furniture,229.92455889738739,34.08752286506656
2025-07-25 11:44:21.062245,Customer_110,East,Furniture,1804.22115978831,269.3382726366759
2025-07-25 11:44:21.062245,Customer_90,West,Furniture,831.7201634994252,120.59570896824683
2025-07-26 11:44:21.062245,Customer_287,North,Technology,1024.3822990516633,234.1083750752378
2025-07-26 11:44:21.062245,Customer_25,South,Technology,1739.5334356525746,362.6455248847475
2025-07-26 11:44:21.062245,Customer_3,East,Technology,69.06979159623563,20.259724369016766
2025-07-26 11:44:21.062245,Customer_263,South,Technology,1607.949696039827,405.8076707410085
2025-07-27 11:44:21.062245,Customer_75,East,Furniture,1176.439801603344,164.68081291102374
2025-07-27 11:44:21.062245,Customer_90,North,Furniture,1974.0587523568265,340.3679279098995
2025-07-27 11:44:21.062245,Customer_40,North,Technology,793.3984079110096,192.73159402395103
2025-07-27 11:44:21.062245,Customer_399,West,Office Supplies,904.1425028831422,321.2304124856525
2025-07-27 11:44:21.062245,Customer_429,East,Technology,1533.1828337106203,392.89843050911657
2025-07-27 11:44:21.062245,Customer_69,East,Office Supplies,255.2670668368293,64.26620261542685
2025-07-27 11:44:21.062245,Customer_21,North,Furniture,1020.1821662535328,152.80689958497067
2025-07-28 11:44:21.062245,Customer_185,North,Technology,1511.7478545561582,325.8796228235624
2025-07-28 11:44:21.062245,Customer_381,South,Office Supplies,921.2011772130917,325.86609868454957
2025-07-28 11:44:21.062245,Customer_324,West,Technology,1369.1206798102014,382.26459885573496
2025-07-28 11:44:21.062245,Customer_376,East,Technology,475.6327376239128,134.7435035426546
2025-07-28 11:44:21.062245,Customer_285,East,Furniture,114.07056059377287,18.689439947837318
2025-07-28 11:44:21.062245,Customer_382,West,Technology,313.72032293067764,92.53453132324151
2025-07-28 11:44:21.062245,Customer_395,South,Furniture,978.314600528894,174.37088512302446
2025-07-28 11:44:21.062245,Customer_23,North,Technology,826.8809098883776,177.52805739280643
2025-07-28 11:44:21.062245,Customer_28,North,Office Supplies,570.4536117926051,169.52667855438986
2025-07-29 11:44:21.062245,Customer_260,East,Technology,901.3343573965576,247.13080271174812
2025-07-29 11:44:21.062245,Customer_356,North,Technology,1761.540273359032,366.81418802877937
2025-07-29 11:44:21.062245,Customer_152,North,Technology,1049.5798533920965,254.52261489164118
2025-07-30 11:44:21.062245,Customer_84,West,Technology,1454.1982263513253,339.8781047584455
2025-07-30 11:44:21.062245,Customer_444,North,Technology,312.7571670052694,67.78390396532686
2025-07-30 11:44:21.062245,Customer_434,South,Furniture,1406.0508083909624,180.46605975688558
2025-07-30 11:44:21.062245,Customer_243,South,Technology,426.31881548110573,91.29839586033431
2025-07-30 11:44:21.062245,Customer_334,East,Office Supplies,1858.9653559240626,582.0726259948756
2025-07-30 11:44:21.062245,Customer_357,North,Office Supplies,972.6866706803651,265.51267571392
2025-07-30 11:44:21.062245,Customer_151,North,Office Supplies,68.36871914626838,16.748963109461876
2025-07-30 11:44:21.062245,Customer_438,West,Furniture,497.919514956162,62.97255153959414
2025-07-31 11:44:21.062245,Customer_198,South,Technology,487.5198926120477,144.23498365267244
2025-07-31 11:44:21.062245,Customer_497,West,Furniture,920.3914298883556,110.52182837445763
2025-07-31 11:44:21.062245,Customer_468,West,Technology,1226.983431889972,250.07373190789428
2025-07-31 11:44:21.062245,Customer_231,North,Furniture,815.546113204167,132.60315163427518
2025-07-31 11:44:21.062245,Customer_209,East,Office Supplies,698.8316002685183,172.27075438453943
2025-07-31 11:44:21.062245,Customer_312,North,Furniture,1427.7721144515126,217.48732220334685
2025-07-31 11:44:21.062245,Customer_229,South,Furniture,1524.2082714594503,192.23999925335931
2025-08-01 11:44:21.062245,Customer_223,East,Furniture,1278.2511803571988,190.97105235803787
2025-08-01 11:44:21.062245,Customer_347,West,Office Supplies,328.54951980425125,90.188950756038
2025-08-01 11:44:21.062245,Customer_498,West,Office Supplies,519.3290999654764,177.3431131808376
2025-08-02 11:44:21.062245,Customer_190,West,Furniture,953.9252648763821,131.2186527902831
2025-08-02 11:44:21.062245,Customer_245,West,Technology,864.9195934010484,241.01362058639893
2025-08-02 11:44:21.062245,Customer_308,West,Furniture,1517.0535970568758,204.8021204786841
2025-08-02 11:44:21.062245,Customer_464,North,Office Supplies,169.62055524354264,60.16515815603527
2025-08-03 11:44:21.062245,Customer_219,West,Office Supplies,1141.987659353938,360.927619811446
2025-08-03 11:44:21.062245,Customer_75,North,Furniture,682.8805139753059,98.92104607329681
2025-08-03 11:44:21.062245,Customer_254,West,Office Supplies,128.2430095089685,37.65115090419375
2025-08-03 11:44:21.062245,Customer_454,East,Office Supplies,646.1191648304526,162.9944790885795
2025-08-03 11:44:21.062245,Customer_309,North,Furniture,165.9863180613596,22.60981511126625
2025-08-03 11:44:21.062245,Customer_205,West,Office Supplies,1554.560965808861,377.31142928394837
2025-08-04 11:44:21.062245,Customer_49,South,Furniture,159.2045024310503,23.38372034567813
2025-08-04 11:44:21.062245,Customer_430,East,Furniture,1519.539756382075,188.6820512638531
2025-08-05 11:44:21.062245,Customer_230,North,Office Supplies,1693.7524866212589,459.9695946243385
2025-08-05 11:44:21.062245,Customer_53,West,Office Supplies,1265.652876105716,404.2535739116604
2025-08-06 11:44:21.062245,Customer_440,North,Furniture,842.4922592619411,133.86258794450904
2025-08-06 11:44:21.062245,Customer_407,South,Furniture,1392.24498654872,217.16674557922076
2025-08-06 11:44:21.062245,Customer_381,West,Office Supplies,1481.7442123128626,466.5054427926232
2025-08-07 11:44:21.062245,Customer_178,South,Furniture,1755.113157150023,215.36458718579104
2025-08-07 11:44:21.062245,Customer_421,West,Technology,1633.222774171814,440.82417245672525
2025-08-07 11:44:21.062245,Customer_56,North,Technology,202.73775754097596,54.005251254398814
2025-08-07 11:44:21.062245,Customer_326,East,Furniture,1428.101225236892,189.06162838990048
2025-08-07 11:44:21.062245,Customer_67,West,Office Supplies,735.1889851783119,231.13441397105134
2025-08-08 11:44:21.062245,Customer_24,North,Technology,471.44569678008634,137.88196389283516
2025-08-08 11:44:21.062245,Customer_196,West,Office Supplies,1508.0160023255246,489.13057881130123
2025-08-08 11:44:21.062245,Customer_355,North,Office Supplies,1765.8626490948286,577.0619023039494
2025-08-09 11:44:21.062245,Customer_242,West,Furniture,358.9822583524878,43.97866425958855
2025-08-09 11:44:21.062245,Customer_39,East,Office Supplies,1315.9961201048789,322.34820345125985
2025-08-09 11:44:21.062245,Customer_496,North,Furniture,1013.6073269260186,165.0638444975678
2025-08-09 11:44:21.062245,Customer_89,West,Technology,903.410290182324,253.37421696465665
2025-08-09 11:44:21.062245,Customer_269,North,Furniture,506.5001966927491,64.93501519565635
2025-08-09 11:44:21.062245,Customer_476,North,Technology,1944.4568957680715,573.7187105197717
2025-08-10 11:44:21.062245,Customer_316,North,Office Supplies,1493.034710308515,500.72760674876713
2025-08-10 11:44:21.062245,Customer_466,East,Technology,1724.7410876578076,403.33529714955154
2025-08-10 11:44:21.062245,Customer_445,East,Furniture,633.0747252382248,89.61154342193012
2025-08-10 11:44:21.062245,Customer_338,North,Technology,71.05686515954834,18.78668153167257
2025-08-10 11:44:21.062245,Customer_333,South,Office Supplies,1638.4021636213304,547.3415845433727
2025-08-10 11:44:21.062245,Customer_71,West,Technology,749.7939474380246,154.69452766105098
2025-08-10 11:44:21.062245,Customer_141,West,Technology,91.06267793482408,19.033134460306712
2025-08-10 11:44:21.062245,Customer_494,West,Office Supplies,594.3310597834937,147.17603060115977
2025-08-11 11:44:21.062245,Customer_82,West,Office Supplies,1559.7897380163085,550.0617466609839
2025-08-11 11:44:21.062245,Customer_147,East,Office Supplies,1155.6740345693358,311.3163336773825
2025-08-11 11:44:21.062245,Customer_398,West,Office Supplies,827.7019775019119,247.3067971195705
2025-08-11 11:44:21.062245,Customer_303,South,Technology,1595.1620119496865,406.0415823553088
2025-08-11 11:44:21.062245,Customer_189,West,Office Supplies,366.2329179175167,124.03039516652478
2025-08-11 11:44:21.062245,Customer_154,West,Office Supplies,1624.061443029564,511.8092150365414
2025-08-11 11:44:21.062245,Customer_80,West,Technology,837.7537524410129,192.3179626695817
2025-08-11 11:44:21.062245,Customer_449,West,Furniture,1833.3259999140093,311.4921495000549
2025-08-11 11:44:21.062245,Customer_106,North,Furniture,346.9659817819278,56.038757730424315
2025-08-12 11:44:21.062245,Customer_8,East,Furniture,498.1223657741969,75.71643940785805
2025-08-12 11:44:21.062245,Customer_48,South,Office Supplies,1735.855616085063,611.016395693793
2025-08-12 11:44:21.062245,Customer_418,West,Office Supplies,1838.0741705498529,527.5504633011947
2025-08-12 11:44:21.062245,Customer_413,South,Technology,575.7870784774482,121.69108112486083
2025-08-12 11:44:21.062245,Customer_207,South,Technology,1538.4498496638107,458.10027547640857
2025-08-13 11:44:21.062245,Customer_420,South,Technology,1863.224075976094,547.8459738365215
2025-08-13 11:44:21.062245,Customer_357,West,Office Supplies,458.17754129168327,159.43793753933375
2025-08-13 11:44:21.062245,Customer_49,West,Furniture,844.3954442823238,108.04768631193194
2025-08-13 11:44:21.062245,Customer_37,East,Technology,486.4452678100362,109.47175432573607
2025-08-13 11:44:21.062245,Customer_423,West,Furniture,1079.6925255574085,157.60065970922696
2025-08-13 11:44:21.062245,Customer_146,North,Furniture,1757.7369507753529,316.276565309695
2025-08-13 11:44:21.062245,Customer_108,East,Furniture,1223.5613798344434,205.99965361901377
2025-08-13 11:44:21.062245,Customer_310,South,Furniture,711.5128140312906,112.60556268739207
2025-08-13 11:44:21.062245,Customer_208,West,Office Supplies,647.4776568058178,190.51722706142138
2025-08-13 11:44:21.062245,Customer_154,East,Furniture,1730.656540580826,218.92348585404605
2025-08-14 11:44:21.062245,Customer_142,West,Technology,465.1437965869872,116.65109368501872
2025-08-14 11:44:21.062245,Customer_261,South,Office Supplies,1168.5743229886702,390.7188396736607
2025-08-14 11:44:21.062245,Customer_106,West,Technology,1755.2264514031028,377.0931485911906
2025-08-14 11:44:21.062245,Customer_62,West,Office Supplies,947.1250276577455,312.2947881933692
2025-08-14 11:44:21.062245,Customer_143,East,Technology,251.58711404382177,56.245923190730764
2025-08-14 11:44:21.062245,Customer_269,South,Office Supplies,454.56540421481054,117.56570163816326
2025-08-14 11:44:21.062245,Customer_344,North,Office Supplies,679.9885833912148,181.14891555065125
2025-08-14 11:44:21.062245,Customer_2,West,Furniture,1517.0741199373142,271.9095444076186
